t,plant,axis,mstruct,C_exudated,sum_respi_shoot,sum_respi_roots,Total_Transpiration,C_N_ratio,C_N_ratio_shoot,N_content,N_content_shoot,N_content_roots,N_content_mstruct,N_content_mstruct_shoot,N_content_total_DM_shoot,N_content_mstruct_roots,sum_N_g,sum_N_g_shoot,sum_dry_mass,sum_dry_mass_shoot,sum_dry_mass_roots,dry_mass_phloem,shoot_roots_ratio,shoot_roots_mstruct_ratio,Total_Photosynthesis,Tillers_Photosynthesis,Tillers_Photosynthesis_An,NNI,NS,NS_shoot,NS_roots,mstruct_shoot,C_respired_shoot,C_respired_roots
42.0000000000000,1,MS,0.0576184700000,0.3325154100000,0.3686853000000,0.1776493700000,0.0000928700000,15.9804967113852,10.0258502733064,2.6336979614523,4.1900736345843,1.4023748333861,3.5476158100692,6.8824449772831,4.1900736345843,1.6536145230040,0.0020440819512,0.0014364158204,0.0776126184991,0.0342813980286,0.0433312204705,0.0043975482562,0.7911477603530,0.5679455204740,0.0000000000000,0.0000000000000,0.0000000000000,0.9522894624055,25.7614662225527,39.1194023575264,15.1933649664304,0.0208707200000,0.6387062050000,0.6613829400000
43.0000000000000,1,MS,0.0576995500000,0.3208257500000,0.3629510500000,0.1752576200000,0.0000929400000,15.9587083714486,10.0152152614759,2.6372543459157,4.1943606802825,1.4048252346119,3.5453476246010,6.8772696482972,4.1943606802825,1.6529230829523,0.0020456503344,0.0014373919956,0.0775674268039,0.0342696326123,0.0432977941916,0.0043249372574,0.7914868009351,0.5679678360388,0.0000000000000,0.0000000000000,0.0000000000000,0.9532637909733,25.6136597828698,39.0112516335464,15.0096426687442,0.0209006200000,0.6305927300000,0.6487886700000
44.0000000000000,1,MS,0.0577777100000,0.3133112200000,0.6408902800000,0.1711023400000,0.0001260100000,15.9558306993192,10.0295578853632,2.6382090452015,4.1900344273774,1.4080529719200,3.5431971217093,6.8692296391146,4.1900344273774,1.6540149303112,0.0020471776262,0.0014377053777,0.0775972484043,0.0343124955802,0.0432847528241,0.0042883538572,0.7927155254779,0.5679987136361,3.4170543700000,3.4170543700000,3.1629470742817,0.9522805516767,25.5415672744519,39.0028482448950,14.8706008563613,0.0209296450000,0.9010000600000,0.6253541400000
45.0000000000000,1,MS,0.0578513500000,0.3247201700000,0.3858670000000,0.1652423800000,0.0001261000000,15.9554260474187,10.0380265201974,2.6382985922917,4.1864648549691,1.4091648071816,3.5411775509820,6.8647724034388,4.1864648549691,1.6532452103783,0.0020486190191,0.0014386695740,0.0776492480846,0.0343647832668,0.0432844648177,0.0042684381036,0.7939288012803,0.5680392540048,3.4204153500000,3.4204153500000,3.1660253045744,0.9514692852202,25.4965741110590,39.0152417453497,14.7637145212603,0.0209572800000,0.6331209950000,0.5909257900000
46.0000000000000,1,MS,0.0579230200000,0.3405993800000,0.4110031900000,0.1624737400000,0.0001597100000,15.9552292558830,10.0418893639409,2.6383764547395,4.1847668950846,1.4091703441116,3.5392035581705,6.8622071653734,4.1847668950846,1.6514490865719,0.0020500137618,0.0014399905986,0.0776998202102,0.0344102941631,0.0432895260471,0.0042572553589,0.7948872927291,0.5680867957852,3.4144574700000,3.4144574700000,3.1516200476546,0.9510833852465,25.4528197834614,39.0171879945437,14.6706758585742,0.0209843650000,0.6535597600000,0.5748555100000
47.0000000000000,1,MS,0.0579965800000,0.3557982500000,0.4138035200000,0.1640781300000,0.0001598300000,15.9549482354958,10.0446800904874,2.6384715749340,4.1835246631245,1.4091113990963,3.5370934191832,6.8591691623946,4.1835246631245,1.6496730544952,0.0020513939219,0.0014412753752,0.0777493281125,0.0344512221445,0.0432981059680,0.0042496010382,0.7956750387635,0.5681448921040,3.4178326200000,3.4178326200000,3.1546769462906,0.9508010598010,25.4056576333429,39.0082885539441,14.5823837483075,0.0210123900000,0.6646257000000,0.5854345400000
48.0000000000000,1,MS,0.0580731600000,0.4221932500000,0.7628333800000,0.1673177600000,0.0007702800000,16.0653998835464,10.1282939841220,2.6207840385190,4.1483164677925,1.3926406290523,3.5348221909111,6.8821283030320,4.1483164677925,1.6328373443164,0.0020527824164,0.0014481198881,0.0783270344389,0.0349086165277,0.0434184179112,0.0044697628124,0.8040048027333,0.5682135971095,22.8294642400000,22.8294642400000,22.6273251110764,0.9427991972256,25.8581083581043,39.7233488662955,14.7103883984663,0.0210417450000,1.0259481750000,0.6038533200000
49.0000000000000,1,MS,0.0581530600000,0.5548163600000,0.7827359300000,0.1709614700000,0.0007710300000,16.1744036899557,10.1950708325542,2.6035623646461,4.1206024875597,1.3762505268812,3.5324344052319,6.8997688383223,4.1206024875597,1.6187858376838,0.0020542181693,0.0014539665530,0.0789002866674,0.0352852903773,0.0436149962901,0.0047817608629,0.8090173880225,0.5682977457608,22.8567348000000,22.8567348000000,22.6541561969250,0.9365005653545,26.2955212759247,40.2791226182348,14.9825446428213,0.0210726850000,1.0597082850000,0.6238591200000
50.0000000000000,1,MS,0.0582342400000,0.7133494200000,0.8331808900000,0.1727448500000,0.0008436800000,16.2845517768124,10.2525615727373,2.5864219914268,4.0969679027599,1.3591903668885,3.5299519659053,6.9161912237997,4.0969679027599,1.6052404902495,0.0020556406997,0.0014596165109,0.0794781635218,0.0356267499664,0.0438514135554,0.0051300918285,0.8124424523153,0.5683920506115,23.2840281400000,23.2840281400000,23.0735235433057,0.9311290688091,26.7292581766476,40.7626572171462,15.3279290458659,0.0211043400000,1.1165082800000,0.6309320000000
51.0000000000000,1,MS,0.0583149700000,0.8773265600000,0.8383046900000,0.1729547400000,0.0008445100000,16.3939503596472,10.3067302501026,2.5696122664410,4.0749751171218,1.3430716462840,3.5274606308674,6.9293977872489,4.0749751171218,1.5934964713595,0.0020570369032,0.0014645898940,0.0800524238627,0.0359410757583,0.0441113481045,0.0054806316313,0.8147807152291,0.5684890903643,23.3120394300000,23.3120394300000,23.1013751805356,0.9261307084368,27.1540483271353,41.1929399605217,15.7154301610614,0.0211358900000,1.1209453300000,0.6277419600000
52.0000000000000,1,MS,0.0583951600000,0.9931771100000,0.5802727700000,0.1731190900000,0.0003779400000,16.4284793649482,10.3079179808520,2.5643690382181,4.0744298781712,1.3381144409119,3.5250347946794,6.9243271013245,4.0744298781712,1.5922530421366,0.0020584488272,0.0014656858200,0.0802711620860,0.0359727830347,0.0442983790513,0.0056527847369,0.8120564184316,0.5685835692225,10.3613029200000,10.3613029200000,10.1762033312286,0.9260067904935,27.2526602549089,41.1577497921523,15.9609430473238,0.0211671950000,0.8606222900000,0.6252615800000
53.0000000000000,1,MS,0.0584726000000,1.0188490500000,0.5734981100000,0.1710462400000,0.0003782700000,16.4631891150846,10.3173373134919,2.5591108991998,4.0705930974038,1.3334848496861,3.5227574960984,6.9213307345209,4.0705930974038,1.5900977397481,0.0020598473712,0.0014671335095,0.0804907427769,0.0360422541470,0.0444484886299,0.0057613967073,0.8108769332315,0.5686679735192,10.3723309800000,10.3723309800000,10.1870229211650,0.9251347948645,27.3548945099370,41.1877100872912,16.1381834366152,0.0211972750000,0.8427630150000,0.6091958100000
