t,plant,axis,organ,mstruct,Nstruct,age_from_flowering,amino_acids,cytokinins,nitrates,proteins,starch,structure,sucrose,C_exudation,HATS_LATS,N_exudation,RGR_Structure,R_Nnit_red,R_Nnit_upt,Respi_growth,R_grain_growth_starch,R_grain_growth_struct,R_residual,regul_transpiration,sum_respi,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,S_Amino_Acids,S_cytokinins,S_grain_starch,S_grain_structure,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,Total_Organic_Nitrogen,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Proteins_N_Mass,R_maintenance,N_tot,sucrose_consumption_mstruct,AA_consumption_mstruct
126.0000000000000,1,MS,phloem,NA,NA,NA,4.7770164000000,NA,NA,NA,NA,NA,222.7025307200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.02477541739499,NA,301.205145991542,NA,NA,NA,NA,0.0000668782296,NA,NA
126.0000000000000,1,MS,roots,0.0392585700000,0.0001964900000,NA,2.2042459800000,10.8433392800000,25.1373110300000,NA,NA,NA,105.9778351400000,17.3328515600000,0.8815518000000,0.3605081000000,NA,0.0643203100000,0.0584415300000,0.2992232600000,NA,NA,0.0470037800000,0.0039636100000,0.1697656300000,0.0566142200000,0.0717367600000,0.0103200500000,0.8274628000000,0.7206867600000,NA,NA,NA,1.8589666600000,86.6642578000000,0.1472078900000,16.2392347200000,44.91749913458386,640.301239449119,224.95690142729768,276.2031138678765,NA,NA,0.1892206606185151,0.0005792717981,1.1585370100000,0.0115530200000
127.0000000000000,1,MS,phloem,NA,NA,NA,4.7801812500000,NA,NA,NA,NA,NA,224.5887237200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.02048057887047,NA,303.53409232019106,NA,NA,NA,NA,0.0000669225375,NA,NA
127.0000000000000,1,MS,roots,0.0392882500000,0.0001966400000,NA,2.2273269600000,10.8605949800000,25.1773015000000,NA,NA,NA,107.1071643300000,17.3166976300000,0.8586507300000,0.3601061400000,NA,0.0627960100000,0.0573286200000,0.2745671400000,NA,NA,0.0463136200000,0.0039653300000,0.1664382500000,0.0572318600000,0.0718820700000,0.0103409600000,0.8072427900000,0.7039793800000,NA,NA,NA,1.8428564000000,86.5834881600000,0.1444045700000,16.2729167500000,45.35354891093394,640.835402442206,227.18235165730212,276.43366604519167,NA,NA,0.18547952108370724,0.0005803047984,1.0630731000000,0.0106010500000
128.0000000000000,1,MS,phloem,NA,NA,NA,4.7493029100000,NA,NA,NA,NA,NA,223.6821955100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.58102883290388,NA,302.1184545425863,NA,NA,NA,NA,0.0000664902407,NA,NA
128.0000000000000,1,MS,roots,0.0393138600000,0.0001967700000,NA,2.2833757500000,10.8832250900000,25.2578111600000,NA,NA,NA,108.3629846200000,16.3131032300000,0.8234361500000,0.3437423300000,NA,0.0605176900000,0.0554139800000,0.2368600900000,NA,NA,0.0451785000000,0.0015297200000,0.1611101700000,0.0226341400000,0.0278188900000,0.0039975800000,0.7774482000000,0.6790011400000,NA,NA,NA,1.7318291300000,81.5655161400000,0.1395818200000,16.3381107100000,46.46454456519914,642.4658163812966,229.6963136749567,276.8292172277156,NA,NA,0.17992554389136095,0.0005823466167,0.9170783700000,0.0091451800000
129.0000000000000,1,MS,phloem,NA,NA,NA,4.7106763900000,NA,NA,NA,NA,NA,221.9505821300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.0450011355202,NA,299.6069552178476,NA,NA,NA,NA,0.0000659494695,NA,NA
129.0000000000000,1,MS,roots,0.0393373200000,0.0001968800000,NA,2.3344830200000,10.9053862900000,25.3366245400000,NA,NA,NA,109.5167832400000,14.9886616500000,0.8039756600000,0.3195015000000,NA,0.0593701700000,0.0544931900000,0.2170099900000,NA,NA,0.0447791800000,0.0015303300000,0.1586425400000,0.0231500600000,0.0279169300000,0.0040073400000,0.7622516700000,0.6665969300000,NA,NA,NA,1.5905958400000,74.9433082700000,0.1372624400000,16.3975967400000,47.47619858190644,644.0861893997862,232.003568197664,277.2274849938938,NA,NA,0.1770627423066643,0.0005842755058,0.8402224600000,0.0083787600000
130.0000000000000,1,MS,phloem,NA,NA,NA,4.6678468500000,NA,NA,NA,NA,NA,219.9337696500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.45578200235265,NA,296.71665858005196,NA,NA,NA,NA,0.0000653498559,NA,NA
130.0000000000000,1,MS,roots,0.0393603900000,0.0001970000000,NA,2.3818196100000,10.9276498000000,25.4163630400000,NA,NA,NA,110.4957049700000,13.7534563800000,0.7979222800000,0.2964662900000,NA,0.0591972400000,0.0544051100000,0.2134290100000,NA,NA,0.0449230500000,0.0014718800000,0.1585254000000,0.0227172900000,0.0269351000000,0.0038621400000,0.7595857700000,0.6649799600000,NA,NA,NA,1.4595082000000,68.7672819000000,0.1370405800000,16.4531738400000,48.410488005835305,645.7345326100681,233.94014678631655,277.63062815180433,NA,NA,0.17654139642558828,0.0005861745571,0.8263575700000,0.0082405000000
131.0000000000000,1,MS,phloem,NA,NA,NA,4.6243814800000,NA,NA,NA,NA,NA,217.8466669600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.85926957392946,NA,293.73618260576256,NA,NA,NA,NA,0.0000647413407,NA,NA
131.0000000000000,1,MS,roots,0.0393833000000,0.0001971100000,NA,2.4244668300000,10.9499075500000,25.4960207100000,NA,NA,NA,111.2850838400000,12.5419335500000,0.7936373200000,0.2732396900000,NA,0.0591411300000,0.0543657700000,0.2118788100000,NA,NA,0.0451037600000,0.0014724700000,0.1586106700000,0.0231332400000,0.0270302500000,0.0038715400000,0.7584245000000,0.6645322100000,NA,NA,NA,1.3311813800000,62.7096677500000,0.1369414900000,16.5040017100000,49.24862731157622,647.3815223711573,235.47435046496017,278.0342822973189,NA,NA,0.17632609527706072,0.0005879968256,0.8203554700000,0.0081806500000
132.0000000000000,1,MS,phloem,NA,NA,NA,4.5784961500000,NA,NA,NA,NA,NA,215.7061130600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.23041342307059,NA,290.6786474352548,NA,NA,NA,NA,0.0000640989461,NA,NA
132.0000000000000,1,MS,roots,0.0394057600000,0.0001972300000,NA,2.4657221800000,10.9725237700000,25.5782308400000,NA,NA,NA,111.9265208700000,11.5040412300000,0.7873869100000,0.2534320700000,NA,0.0589365400000,0.0541367600000,0.2078031700000,NA,NA,0.0451638300000,0.0013075000000,0.1582371300000,0.0208911100000,0.0240793800000,0.0034449000000,0.7553700100000,0.6623227700000,NA,NA,NA,1.2209020800000,57.5202061500000,0.1363646400000,16.5532803500000,50.05810683514289,649.0987825130134,236.6966167509522,278.4497436415387,NA,NA,0.17577970671229226,0.0005898453423,0.8045753500000,0.0080232900000
133.0000000000000,1,MS,phloem,NA,NA,NA,4.5374199200000,NA,NA,NA,NA,NA,213.7380641100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.66755605880888,NA,287.8721571390545,NA,NA,NA,NA,0.0000635238789,NA,NA
133.0000000000000,1,MS,roots,0.0394277500000,0.0001973400000,NA,2.5026607000000,10.9950503900000,25.6598022800000,NA,NA,NA,112.4038794800000,10.3989458100000,0.7809873700000,0.2315314500000,NA,0.0587068200000,0.0538381300000,0.2033390100000,NA,NA,0.0451849400000,0.0013077700000,0.1577298900000,0.0212083800000,0.0241610800000,0.0034526800000,0.7520061700000,0.6597323900000,NA,NA,NA,1.1037899100000,51.9947290500000,0.1356124200000,16.5980697900000,50.779680808567576,650.8056452625373,237.57353530614014,278.8657833632404,NA,NA,0.17519643060406107,0.0005916144817,0.7872909600000,0.0078509300000
134.0000000000000,1,MS,phloem,NA,NA,NA,4.4993798000000,NA,NA,NA,NA,NA,211.9095257800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.147974685343776,NA,285.2733387795341,NA,NA,NA,NA,0.0000629913172,NA,NA
134.0000000000000,1,MS,roots,0.0394473100000,0.0001974300000,NA,2.5378038700000,11.0172843400000,25.7406150000000,NA,NA,NA,112.8426551400000,9.4599481400000,0.7610896800000,0.2127519300000,NA,0.0574556100000,0.0525933100000,0.1809715600000,NA,NA,0.0445631300000,0.0012121600000,0.1546120400000,0.0199339500000,0.0224652700000,0.0032067400000,0.7356137300000,0.6456805100000,NA,NA,NA,1.0042941500000,47.2997407100000,0.1324768500000,16.6402002800000,51.46721274530507,652.5315667912463,238.3826576514343,279.29114406026673,NA,NA,0.17218851546481825,0.0005933278642,0.7006883600000,0.0069873200000
135.0000000000000,1,MS,phloem,NA,NA,NA,4.4639587400000,NA,NA,NA,NA,NA,210.2025204200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6656342777826,NA,282.8548224796431,NA,NA,NA,NA,0.0000624954224,NA,NA
135.0000000000000,1,MS,roots,0.0394648100000,0.0001975200000,NA,2.5700051000000,11.0390643900000,25.8192676200000,NA,NA,NA,113.2445270900000,8.6586029500000,0.7441346300000,0.1965009200000,NA,0.0564111100000,0.0515353300000,0.1618634100000,NA,NA,0.0440536300000,0.0012123400000,0.1520000700000,0.0201899000000,0.0225372900000,0.0032135600000,0.7219206400000,0.6339616800000,NA,NA,NA,0.9193906500000,43.2930147700000,0.1298119100000,16.6786510700000,52.097148827018295,654.23519383471,239.12553802150998,279.719182481811,NA,NA,0.16966968285746756,0.0005949698181,0.6267051100000,0.0062495500000
136.0000000000000,1,MS,phloem,NA,NA,NA,4.4273491000000,NA,NA,NA,NA,NA,208.5730892700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.16959352034335,NA,280.54877533940555,NA,NA,NA,NA,0.0000619828874,NA,NA
136.0000000000000,1,MS,roots,0.0394814300000,0.0001976000000,NA,2.6018422200000,11.0609586400000,25.8988972100000,NA,NA,NA,113.5926058500000,8.0973939900000,0.7354630600000,0.1854710600000,NA,0.0559893700000,0.0510304800000,0.1537614900000,NA,NA,0.0439113800000,0.0011016800000,0.1509312300000,0.0185743300000,0.0205433300000,0.0029260300000,0.7162217700000,0.6292265500000,NA,NA,NA,0.8594107200000,40.4869699300000,0.1285402600000,16.7164249200000,52.72032385858365,655.9766758701496,239.75956512973315,280.1559781395963,NA,NA,0.16863876927896324,0.0005966103520,0.5953359900000,0.0059367400000
137.0000000000000,1,MS,phloem,NA,NA,NA,4.3934252100000,NA,NA,NA,NA,NA,207.0372972400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7095717667104,NA,278.3751644268898,NA,NA,NA,NA,0.0000615079529,NA,NA
137.0000000000000,1,MS,roots,0.0394973700000,0.0001976800000,NA,2.6312063000000,11.0827149500000,25.9775762900000,NA,NA,NA,113.8641116300000,7.4362903100000,0.7282364800000,0.1718400400000,NA,0.0556677600000,0.0506001300000,0.1474749200000,NA,NA,0.0438205900000,0.0011018200000,0.1500884700000,0.0187862400000,0.0206082500000,0.0029321400000,0.7118201900000,0.6255851200000,NA,NA,NA,0.7890072400000,37.1814515300000,0.1274562400000,16.7514830100000,53.29380260002122,657.7039506681078,240.2356402253281,280.5937445961592,NA,NA,0.16785535822589023,0.0005982029563,0.5709955400000,0.0056940100000
138.0000000000000,1,MS,phloem,NA,NA,NA,4.3630275700000,NA,NA,NA,NA,NA,205.6013374300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.29620377213149,NA,276.3413373817614,NA,NA,NA,NA,0.0000610823860,NA,NA
138.0000000000000,1,MS,roots,0.0395127300000,0.0001977600000,NA,2.6589683800000,11.1044786500000,26.0562280900000,NA,NA,NA,114.0566253700000,6.8034934800000,0.7216864600000,0.1586078300000,NA,0.0553913700000,0.0501912200000,0.1420275700000,NA,NA,0.0437420000000,0.0010545300000,0.1493246000000,0.0181696000000,0.0197834100000,0.0028118000000,0.7080108300000,0.6224209900000,NA,NA,NA,0.7218783200000,34.0174674200000,0.1264262500000,16.7847287900000,53.83517423372164,659.4388211090451,240.54826838928452,281.0354700877413,NA,NA,0.16718895325832284,0.0005997727506,0.5499044300000,0.0054836900000
139.0000000000000,1,MS,phloem,NA,NA,NA,4.3346337800000,NA,NA,NA,NA,NA,204.2349050600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.90985537987572,NA,274.4066883005139,NA,NA,NA,NA,0.0000606848729,NA,NA
139.0000000000000,1,MS,roots,0.0395274600000,0.0001978300000,NA,2.6848394400000,11.1261145300000,26.1338994000000,NA,NA,NA,114.1950714700000,6.3042873900000,0.7150187300000,0.1482200500000,NA,0.0550980900000,0.0497570900000,0.1362687900000,NA,NA,0.0436422000000,0.0010546400000,0.1484973800000,0.0183483200000,0.0198444800000,0.0028175700000,0.7039996600000,0.6190491200000,NA,NA,NA,0.6690035900000,31.5214369600000,0.1253327200000,16.8158611900000,54.33871925997775,661.1580759299991,240.75050498649125,281.4781048415456,NA,NA,0.16648789096311295,0.0006012923438,0.5276075100000,0.0052613400000
140.0000000000000,1,MS,phloem,NA,NA,NA,4.3671236800000,NA,NA,NA,NA,NA,204.0787842100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.30963983545981,NA,274.10305956334724,NA,NA,NA,NA,0.0000611397315,NA,NA
140.0000000000000,1,MS,roots,0.0395415800000,0.0001979000000,NA,2.7037906600000,11.1467314000000,26.2043267200000,NA,NA,NA,114.3046343000000,6.1338655300000,0.7087380700000,0.1450920000000,NA,0.0548086700000,0.0493410500000,0.1305678400000,NA,NA,0.0435362000000,0.0013878600000,0.1476859200000,0.0243161100000,0.0261849400000,0.0037146800000,0.7000517000000,0.6157062400000,NA,NA,NA,0.6562992200000,30.6693276500000,0.1242847500000,16.8398536300000,54.70273388165066,662.703076609483,240.8954369467954,281.8989883560546,NA,NA,0.1657986796873766,0.0006026136433,0.5055344600000,0.0050412300000
141.0000000000000,1,MS,phloem,NA,NA,NA,4.3634522700000,NA,NA,NA,NA,NA,204.5581500200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.24399824634361,NA,274.65753030054753,NA,NA,NA,NA,0.0000610883318,NA,NA
141.0000000000000,1,MS,roots,0.0395550000000,0.0001979700000,NA,2.7231150300000,11.1672029300000,26.2737527100000,NA,NA,NA,114.4724838700000,6.3481190400000,0.7020280400000,0.1510114700000,NA,0.0544844900000,0.0489129300000,0.1241348300000,NA,NA,0.0433961800000,0.0013880300000,0.1467936000000,0.0244928100000,0.0262574300000,0.0037219500000,0.6956748800000,0.6120128400000,NA,NA,NA,0.6770621100000,31.7405952100000,0.1232063800000,16.8639708600000,55.07501008722033,664.2334144861585,241.16732791893148,282.32089318670205,NA,NA,0.1650178478702216,0.0006039261484,0.4806270600000,0.0047928500000
142.0000000000000,1,MS,phloem,NA,NA,NA,4.3538585800000,NA,NA,NA,NA,NA,205.3320006500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1026836161377,NA,275.6098426130517,NA,NA,NA,NA,0.0000609540201,NA,NA
142.0000000000000,1,MS,roots,0.0395679800000,0.0001980400000,NA,2.7405282600000,11.1871745700000,26.3395414500000,NA,NA,NA,114.7144832900000,6.7128889800000,0.6971552400000,0.1603708700000,NA,0.0542937500000,0.0486347400000,0.1201204800000,NA,NA,0.0433482500000,0.0015431000000,0.1462767400000,0.0274033700000,0.0292641100000,0.0041451800000,0.6930120200000,0.6098562600000,NA,NA,NA,0.7117003000000,33.5644448800000,0.1225056500000,16.8860219500000,55.40901021482522,665.6781935797582,241.59788480904675,282.7330222568855,NA,NA,0.1645465085144166,0.0006051609759,0.4650842300000,0.0046378600000
143.0000000000000,1,MS,phloem,NA,NA,NA,4.3238359200000,NA,NA,NA,NA,NA,206.3015256900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.69850455948978,NA,276.82514539452245,NA,NA,NA,NA,0.0000605337029,NA,NA
143.0000000000000,1,MS,roots,0.0395808200000,0.0001981000000,NA,2.7591013900000,11.2071243000000,26.4049310600000,NA,NA,NA,115.0422018000000,7.2144598000000,0.6940903100000,0.1730271700000,NA,0.0542456500000,0.0485075500000,0.1187122000000,NA,NA,0.0433938700000,0.0015432900000,0.1461470700000,0.0275925000000,0.0293404000000,0.0041530900000,0.6921735700000,0.6093433400000,NA,NA,NA,0.7560327100000,36.0722990100000,0.1221852600000,16.9091785600000,55.76643212545874,667.1143008153948,242.20948808033788,283.14532897499345,NA,NA,0.16440606254625997,0.0006063964543,0.4596316600000,0.0045834800000
144.0000000000000,1,MS,phloem,NA,NA,NA,4.4822394000000,NA,NA,NA,NA,NA,214.6487742900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.72092002773211,NA,287.93560793433534,NA,NA,NA,NA,0.0000627513516,NA,NA
144.0000000000000,1,MS,roots,0.0395937600000,0.0001981700000,NA,2.5039800300000,11.1829398400000,26.1605534700000,NA,NA,NA,115.5859539200000,9.8632374200000,0.7049642400000,0.2136708500000,NA,0.0543342700000,0.0494204000000,0.1197416100000,NA,NA,0.0435530900000,0.0179752900000,0.1473077600000,0.2916632500000,0.3385753000000,0.0482681000000,0.6930776500000,0.6099920600000,NA,NA,NA,1.0298076800000,49.3161870900000,0.1244846300000,16.6586804300000,50.59342744917382,660.7241512298908,243.27476922289438,282.44197671552286,NA,NA,0.1645738455373169,0.0005994734690,0.4636173100000,0.0046232300000
145.0000000000000,1,MS,phloem,NA,NA,NA,4.6795855800000,NA,NA,NA,NA,NA,225.4595398500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.24114464449187,NA,302.33136476942286,NA,NA,NA,NA,0.0000655141981,NA,NA
145.0000000000000,1,MS,roots,0.0396082600000,0.0001982400000,NA,2.2872004200000,11.1592043300000,25.9228717100000,NA,NA,NA,116.5617072100000,13.4525184100000,0.7251431300000,0.2639683900000,NA,0.0551577600000,0.0511239200000,0.1340936900000,NA,NA,0.0435071700000,0.0179795800000,0.1497888500000,0.2664764800000,0.3355793700000,0.0481771600000,0.7033243800000,0.6190498000000,NA,NA,NA,1.3960866600000,67.2625920500000,0.1287756200000,16.4470781800000,46.19643316823309,654.4814568981318,245.23863458867754,281.7393223029742,NA,NA,0.16644705256789316,0.0005931810098,0.5191859200000,0.0051773600000
146.0000000000000,1,MS,phloem,NA,NA,NA,4.9143357300000,NA,NA,NA,NA,NA,237.2549898400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.237034760138876,NA,318.01733709611307,NA,NA,NA,NA,0.0000688007002,NA,NA
146.0000000000000,1,MS,roots,0.0396253100000,0.0001983200000,NA,2.0926994700000,11.1334477900000,25.6744615900000,NA,NA,NA,117.9896397000000,17.2344175600000,0.7530692200000,0.3056747700000,NA,0.0565153000000,0.0535328400000,0.1577401900000,NA,NA,0.0439182900000,0.0189988800000,0.1539664400000,0.2576380200000,0.3512059900000,0.0507909200000,0.7203245100000,0.6341953900000,NA,NA,NA,1.7849090200000,86.1720878000000,0.1348434400000,16.2586675800000,42.24975340256013,647.9308701938231,248.13610227907364,280.96809312028097,NA,NA,0.16953512650552666,0.0005870602548,0.6107407800000,0.0060903500000
147.0000000000000,1,MS,phloem,NA,NA,NA,5.1614215400000,NA,NA,NA,NA,NA,249.1002932400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.38388241970775,NA,333.73082656360276,NA,NA,NA,NA,0.0000722599016,NA,NA
147.0000000000000,1,MS,roots,0.0396456300000,0.0001984300000,NA,1.9339853500000,11.1085781900000,25.4356590000000,NA,NA,NA,119.8698795200000,21.0041097400000,0.7864720800000,0.3388811300000,NA,0.0582793000000,0.0565091800000,0.1879614800000,NA,NA,0.0446571400000,0.0190052800000,0.1594456100000,0.2381784700000,0.3480565400000,0.0506945300000,0.7424270300000,0.6539804300000,NA,NA,NA,2.1760525300000,105.0205486800000,0.1423404900000,16.1072106600000,39.02544315729123,641.5753514321755,251.96110206009254,280.1967881453769,NA,NA,0.17352263309834473,0.0005816050209,0.7277520000000,0.0072572000000
148.0000000000000,1,MS,phloem,NA,NA,NA,5.2715860500000,NA,NA,NA,NA,NA,255.5839480000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.76660272341066,NA,342.2447189501608,NA,NA,NA,NA,0.0000738022047,NA,NA
148.0000000000000,1,MS,roots,0.0396665100000,0.0001985300000,NA,1.9516524100000,11.1179232900000,25.4349037300000,NA,NA,NA,122.0731285000000,21.9631638100000,0.7906723700000,0.3511375700000,NA,0.0586511200000,0.0575151400000,0.1931158400000,NA,NA,0.0446610200000,0.0062658700000,0.1608272800000,0.0792425900000,0.1147476400000,0.0167275800000,0.7467704800000,0.6585878000000,NA,NA,NA,2.2650230700000,109.8158190300000,0.1448744200000,16.1323339300000,39.36121246865429,641.2185929641906,256.45716520897184,280.2848874277066,NA,NA,0.174168469318077,0.0005819417860,0.7477087500000,0.0074562100000
149.0000000000000,1,MS,phloem,NA,NA,NA,5.3416276200000,NA,NA,NA,NA,NA,260.4753847800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.63597838625464,NA,348.637160020546,NA,NA,NA,NA,0.0000747827867,NA,NA
149.0000000000000,1,MS,roots,0.0396852500000,0.0001986200000,NA,1.9712356900000,11.1268321900000,25.4339588200000,NA,NA,NA,124.5072903700000,22.4498040500000,0.7759364500000,0.3554318400000,NA,0.0576289400000,0.0572016100000,0.1733744200000,NA,NA,0.0443238700000,0.0062676600000,0.1591544200000,0.0800606400000,0.1147762300000,0.0167457800000,0.7334090800000,0.6475571800000,NA,NA,NA,2.3019160400000,112.2490202600000,0.1440846700000,16.1586112100000,39.73739744615443,640.891989341128,261.44745291596587,280.3770214374358,NA,NA,0.17150669471972924,0.0005822927231,0.6712736100000,0.0066939900000
150.0000000000000,1,MS,phloem,NA,NA,NA,5.3805865900000,NA,NA,NA,NA,NA,264.7902924600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.10958811868535,NA,354.27418367178194,NA,NA,NA,NA,0.0000753282123,NA,NA
150.0000000000000,1,MS,roots,0.0397014800000,0.0001987000000,NA,2.0028973800000,11.1378487000000,25.4503698000000,NA,NA,NA,127.1035889100000,22.5976371300000,0.7581931000000,0.3560933900000,NA,0.0564444700000,0.0566773300000,0.1501335800000,NA,NA,0.0438933800000,0.0052895800000,0.1570151800000,0.0686523300000,0.0969277500000,0.0141465700000,0.7180414600000,0.6347048100000,NA,NA,NA,2.2959403500000,112.9881856400000,0.1427640600000,16.1960695600000,40.35914792093393,641.043351532487,266.7901988162658,280.53988667424994,NA,NA,0.16845401192644854,0.0005830457405,0.5812894000000,0.0057966600000
151.0000000000000,1,MS,phloem,NA,NA,NA,5.4042449000000,NA,NA,NA,NA,NA,268.8650103900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.38833946103215,NA,359.59573129061727,NA,NA,NA,NA,0.0000756594286,NA,NA
151.0000000000000,1,MS,roots,0.0397165700000,0.0001987800000,NA,2.0334903100000,11.1486639400000,25.4674572000000,NA,NA,NA,129.7886962000000,22.7677588900000,0.7498945100000,0.3567184100000,NA,0.0559628900000,0.0568495000000,0.1395256800000,NA,NA,0.0439214800000,0.0052907500000,0.1567338700000,0.0697163400000,0.0970142600000,0.0141634400000,0.7116447700000,0.6296846400000,NA,NA,NA,2.2881844100000,113.8387944300000,0.1431977200000,16.2320495800000,40.9600387948909,641.2300256542798,272.32272785221215,280.7056082637549,NA,NA,0.16706424865303823,0.0005837932651,0.5402175700000,0.0053870900000
152.0000000000000,1,MS,phloem,NA,NA,NA,5.3750879600000,NA,NA,NA,NA,NA,268.3719936600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9898600683919,NA,358.8109167286763,NA,NA,NA,NA,0.0000752512314,NA,NA
152.0000000000000,1,MS,roots,0.0397311600000,0.0001988500000,NA,2.1145947700000,11.1705479700000,25.5614534500000,NA,NA,NA,132.3581315600000,20.9763654700000,0.7428042700000,0.3351249500000,NA,0.0558031600000,0.0570530300000,0.1349853500000,NA,NA,0.0441267800000,0.0011336600000,0.1569829700000,0.0155340700000,0.0208641700000,0.0030407900000,0.7093528800000,0.6283025200000,NA,NA,NA,2.1006254800000,104.8818273600000,0.1437104100000,16.3183658300000,42.57806255845538,643.3603612378797,277.6119372469031,281.1533307862141,NA,NA,0.16645508158780042,0.0005863146751,0.5226382500000,0.0052117900000
153.0000000000000,1,MS,phloem,NA,NA,NA,5.3327332500000,NA,NA,NA,NA,NA,266.6351601600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.42301472473932,NA,356.3678604244383,NA,NA,NA,NA,0.0000746582655,NA,NA
153.0000000000000,1,MS,roots,0.0397453600000,0.0001989200000,NA,2.1887081100000,11.1923959900000,25.6559091900000,NA,NA,NA,134.6547706100000,18.9514107600000,0.7364543600000,0.3080403800000,NA,0.0556827000000,0.0572128500000,0.1313432300000,NA,NA,0.0444651600000,0.0011337800000,0.1573607200000,0.0160802700000,0.0209435600000,0.0030470700000,0.7075688500000,0.6272477000000,NA,NA,NA,1.8951517600000,94.7570538000000,0.1441129800000,16.3975503400000,44.05461387190857,645.5070274869821,282.32807261443014,281.60258178564743,NA,NA,0.16597298584958767,0.0005887446422,0.5085366500000,0.0050711700000
